900,1200,0,19.1,14,0,0,19.1,14,7.91,5.25,43.73,2.58,30.33,4.24,0
1200,1500,0,4.74,0,0,0,4.74,12,2.5,112.24,1408.59,8.86,400.89,111.13,241
1200,1500,1,7.57,14,0,0,7.57,25,4.34,219.68,5501.96,11.05,496.77,218.66,0
1200,1500,2,16.08,40,121,121,5.36,63,2.82,77.18,5175.01,13.97,2171.74,76.24,809
1200,1500,0,26.34,0,12,12,8.78,65,4.87,42.46,2704.08,8.19,1794.74,41.66,687
1200,1500,0,27.89,0,11,11,9.3,67,5.33,28.6,1858.66,7.97,1249.55,27.77,452
1200,1500,0,20.61,0,2,2,6.87,60,3.66,26.57,1643.12,10.21,954.42,25.87,114
1200,1500,0,27.64,0,7,7,9.21,68,5,55.2,3338.34,7.39,2325.62,54.43,1550
1200,1500,0,38.1,0,24,24,12.7,78,7.03,83.03,5990.09,6.38,4424.11,82.1,2957
1200,1500,0,68.39,0,5,5,22.8,65,12.53,69.71,4894.38,3.5,4191.06,68.65,2790
1200,1500,5,28.26,18,13,13,9.42,67,4.98,26.4,1950.38,8.92,1238.62,25.72,170
1200,1500,13,17.03,21,384,384,5.68,86,3.04,271.97,29425.39,21.2,3702.09,271.32,802
1200,1500,0,22.95,0,12,12,7.65,76,3.95,49.46,4545.23,13.46,2021.37,48.69,267
1200,1500,0,11.92,0,10,10,5.96,20,3.22,50.41,1219.11,6.87,519.76,49.17,288
1200,1500,0,34.46,0,2,2,11.49,69,6.09,35.58,2500.27,6.95,1785.77,34.98,1085
1200,1500,0,41.09,0,11,11,13.7,64,7.36,44,2824.81,5.33,2207.42,43.18,1588
1200,1500,0,29.6,0,11,11,9.87,57,4.91,51.08,3123.76,6.99,2231.2,50.35,1516
1200,1500,0,15.34,0,30,30,5.11,64,2.65,56.54,3386.46,13.11,1583.2,55.67,587
1200,1500,0,22.8,0,4,4,7.6,52,3.93,37.03,2013.2,8.09,1321.9,35.97,344
1200,1500,0,27.1,0,2,2,9.03,44,4.85,47.83,2457.37,6.43,1597.03,47.08,967
1200,1500,0,44.49,0,1,1,14.83,72,7.65,48.87,2287.34,3.61,1838.25,48.47,1168
1200,1500,0,30.36,0,1,1,10.12,69,5.15,24.78,1696.57,7.73,984.87,24.24,581
1200,1500,0,17.3,0,0,0,5.77,57,2.75,18.72,1118.52,11.78,407.85,18.08,7
1200,1500,0,29.24,0,7,7,9.75,83,4.77,80.01,4691.91,6.75,3395.92,79.4,2420
1200,1500,0,10.04,0,8,8,5.02,29,2.35,63,1433.12,7.63,524.98,61.74,209
1200,1500,0,66.02,0,7,7,22.01,107,10.72,61.47,5285.64,4.42,4329.41,60.86,2516
1200,1500,0,35.29,0,8,8,11.76,109,5.78,38.79,4007.01,9.89,2386.42,38.29,1316
1200,1500,0,20.04,0,14,14,6.68,97,3.23,33.07,3246.35,16.47,1058.84,32.68,82
1200,1500,0,21.06,0,16,16,7.02,70,3.41,31.7,3002.63,15.15,1099.61,30.97,169
1200,1500,0,22.48,0,7,7,7.49,67,3.79,32.73,2477.38,11.38,1323.89,32.14,247
1200,1500,0,27.01,0,7,7,9,86,4.59,64.39,4793.02,9.27,2973.93,63.59,1713
1200,1500,0,25.13,0,16,16,8.38,52,4.27,92.69,6892.66,9.92,4090.79,91.82,2518
1200,1500,0,22.73,0,11,11,7.58,42,4.01,84.67,3579.16,6.26,2653.1,83.67,1804
1200,1500,0,2.84,16,92,92,0.95,0,0.5,1991.29,30300.55,17.89,692.48,1991,0
1200,1500,0,4.1,16,6,6,1.37,20,0.66,98.81,1646.49,13.6,435.66,97.63,184
1200,1500,0,8.87,0,11,11,4.43,25,2.05,64.66,1643,9.62,342.89,63.76,0
1200,1500,8,9.37,31,60,60,3.12,41,1.59,203.84,9893.9,17.29,565.42,203.54,0
1200,1500,82,11.62,41,718,718,3.87,0,2.03,829.08,68100.54,23.58,2196,828.86,1
1200,1500,0,12.66,0,0,0,12.66,20,5.88,52.95,1322.13,6.66,596.24,52,291
1200,1500,0,9.05,0,15,15,4.53,29,2.31,80.22,1986.06,9.18,1001.86,79.07,518
1200,1500,0,7.78,0,1,1,3.89,26,1.92,22.41,566.37,11.06,230.24,22.02,89
1200,1500,0,17.34,0,8,8,8.67,29,4.58,70.69,2083.23,5.74,1437.38,69.65,1022
1200,1500,0,23.34,0,0,0,11.67,25,6.49,44.74,1136.53,3.76,895.01,43.61,577
1200,1500,0,21.61,16,0,0,21.61,16,8.15,5.04,49.47,2.49,34.23,4.51,1
1500,1800,0,4.44,0,0,0,4.44,16,2.09,102.99,1317.23,9.66,309.11,101.95,162
1500,1800,1,8.03,8,0,0,8.03,29,3.81,215.7,5832.6,11.25,490.57,214.78,0
1500,1800,3,18.54,37,143,143,6.18,68,2.98,87.85,5967.39,12.27,2920.16,86.94,1297
1500,1800,0,24.79,0,20,20,8.26,69,4.04,37.96,2544.87,9.15,1592.03,37.27,566
1500,1800,0,43.75,0,9,9,14.58,69,7.41,42.28,2915.99,5.38,2270.97,41.56,1353
1500,1800,0,45.64,0,5,5,15.21,63,7.57,49.68,3639.44,5.45,2822.3,48.98,1790
1500,1800,0,25.44,0,3,3,8.48,53,4.65,49.06,3072.12,8.32,2021.09,48.26,1255
1500,1800,0,18.89,0,22,22,6.3,49,3.39,53.44,2969.45,9.91,1761.16,52.66,945
1500,1800,0,31.38,0,13,13,10.46,73,5.76,38.72,2245.63,6.31,1663.73,37.99,912
1500,1800,7,53.16,28,28,28,17.72,82,9.83,35.4,3669.17,6.66,2664.89,34.72,1308
1500,1800,8,14.73,11,313,313,4.91,89,2.67,294.76,25442.13,19.56,5047.82,293.87,2074
1500,1800,0,17.54,0,15,15,5.85,92,3.18,44.91,3473.08,14.83,1354.32,44.1,9
1500,1800,0,15.57,0,15,15,7.79,26,3.98,52.44,1592.19,6.6,718.22,51.29,402
1500,1800,0,36.88,0,4,4,12.29,102,6.6,27.35,2675.63,9.04,1676.44,26.82,860
1500,1800,0,54.94,0,10,10,18.31,102,10,35.3,3776.9,6.65,2737.47,34.65,1806
1500,1800,0,44.85,0,15,15,14.95,101,8.05,44.54,4733.38,8.02,3167.72,43.89,1918
1500,1800,0,31.39,0,20,20,10.46,105,5.56,65.47,6930.42,11.32,3675.45,64.83,2236
1500,1800,0,75.35,0,13,13,25.12,91,13.04,61.47,6652.51,4.87,5268.9,60.49,3264
1500,1800,0,32.83,0,4,4,10.94,61,5.68,35.3,2976.2,8.71,1551.46,34.62,623
1500,1800,0,18.31,0,4,4,6.1,67,3,14.18,941.26,12.44,301.47,13.75,4
1500,1800,0,17.92,0,4,4,5.97,74,2.93,14.18,1001.21,13.5,262.74,13.82,130
